Date,State,name,brand,ean,price,grammage,category,sale,image
2024-12-17,Schleswig-Holstein,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-12-17,Schleswig-Holstein,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-17,Schleswig-Holstein,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-17,Schleswig-Holstein,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-17,Schleswig-Holstein,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-17,Schleswig-Holstein,REWE Bio Zucchini 500g,REWE Bio,24333245.0,1.55,"500g (1 kg = 3,10 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-17,Schleswig-Holstein,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-17,Schleswig-Holstein,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-17,Schleswig-Holstein,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-17,Bavaria,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-17,Bavaria,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.89,"500g (1 kg = 5,78 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-17,Bavaria,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)",Vegane Vielfalt,False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-17,Bavaria,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-17,Bavaria,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-17,Bavaria,"ja! H-Milch 3,5% 1l",ja!,4337256602839.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-17,Bavaria,Allgäuer Hof-Milch Butter mild gesäuert 250g,Allgäuer Hof-Milch,4260488780283.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/3153490/26000088_digital-image.png
2024-12-17,Bavaria,Meggle Feine Butter 250g,Meggle,40349558.0,1.99,"250g (1 kg = 7,96 €)","Käse, Eier & Molkerei",True,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-17,Bavaria,Rewe Beste Wahl Eier aus Freilandhaltung 10 Stück,REWE Beste Wahl,4337256017978.0,2.59,10 Stück,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/8010549/31557781_digital-image.png
2024-12-17,Bavaria,ja! Basmati Reis 1kg,ja!,4337256027533.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-12-17,Bavaria,Tafeltrauben hell kernlos 500g,,6224008258018.0,2.89,"500g (1 kg = 5,78 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-17,Bavaria,Karotten 1kg,REWE Beste Wahl,5413016000011.0,1.19,1kg,Baby & Kind,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-17,Bavaria,Spitzkohl ca. 1kg,,20482367.0,2.99,"1 Stück ca. 1000 g (1 kg = 2,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-17,Bavaria,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-17,Bavaria,Orangen 2kg im Netz,,4311527978816.0,2.99,"2kg (1 kg = 1,50 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-12-17,Bavaria,Zitronen 500g im Netz,,8422796900036.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-17,Bavaria,Mango vorgereift 1 Stück,,8717428076891.0,1.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-17,Bavaria,Broccoli 500g,,8033237100559.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-17,Bavaria,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.89,"500g (1 kg = 5,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-17,Bavaria,Tafeltrauben hell kernlos 500g,,6224008258018.0,2.89,"500g (1 kg = 5,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-17,Bavaria,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-17,Bavaria,Zwiebeln 2kg im Netz,,20370428.0,1.99,2kg (1 kg = 1 €),Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-17,Bavaria,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-17,Bavaria,Rispentomaten ca. 100g,,20475369.0,0.25,"1 Stück ca. 100 g (1 kg = 2,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-17,Bavaria,Karotten 1kg,REWE Beste Wahl,5413016000011.0,1.19,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-17,Bavaria,Eisbergsalat 1 Stück,,5701012986614.0,0.85,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-17,Bavaria,ja! Sonnenblumenöl 1l,ja!,4337256754279.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-12-17,Bavaria,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-18,Schleswig-Holstein,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-18,Schleswig-Holstein,Rispentomaten ca. 100g,,20475369.0,0.25,"1 Stück ca. 100 g (1 kg = 2,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-18,Schleswig-Holstein,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-18,Schleswig-Holstein,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-18,Schleswig-Holstein,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-18,Schleswig-Holstein,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-18,Schleswig-Holstein,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-18,Schleswig-Holstein,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-18,Schleswig-Holstein,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-12-18,Schleswig-Holstein,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.89,"500g (1 kg = 5,78 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-18,Schleswig-Holstein,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.15,1kg,Baby & Kind,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-18,Schleswig-Holstein,Spitzkohl ca. 1kg,,8437007188400.0,1.79,"1 Stück ca. 1000 g (1 kg = 1,79 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-18,Schleswig-Holstein,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.15,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-18,Schleswig-Holstein,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-18,Schleswig-Holstein,Zitronen 500g im Netz,,4014183152643.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-18,Schleswig-Holstein,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-18,Schleswig-Holstein,Orangen 2kg im Netz,,4311527978816.0,2.89,"2kg (1 kg = 1,45 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-12-18,Schleswig-Holstein,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-18,Schleswig-Holstein,Broccoli 500g,,4049733023043.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-18,Schleswig-Holstein,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-18,Schleswig-Holstein,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.89,"500g (1 kg = 5,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-18,Schleswig-Holstein,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-18,Schleswig-Holstein,Mango vorgereift 1 Stück,,8717428076891.0,1.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-18,Schleswig-Holstein,Eisbergsalat 1 Stück,,4003721021237.0,0.85,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-18,Schleswig-Holstein,Galiamelone 1 Stück,,4327475095246.0,3.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-12-18,Schleswig-Holstein,ja! Sonnenblumenöl 1l,ja!,4337256750509.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-12-18,Bavaria,ja! Sonnenblumenöl 1l,ja!,4337256754279.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-12-18,Bavaria,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.89,"500g (1 kg = 5,78 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-18,Bavaria,Karotten 1kg,REWE Beste Wahl,5413016000011.0,1.19,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-18,Bavaria,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-18,Bavaria,Tafeltrauben hell kernlos 500g,,6224008258018.0,2.89,"500g (1 kg = 5,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-18,Bavaria,Broccoli 500g,,8033237100559.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-18,Bavaria,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-18,Bavaria,Zitronen 500g im Netz,,8422796900036.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-18,Bavaria,Rispentomaten ca. 100g,,20475369.0,0.25,"1 Stück ca. 100 g (1 kg = 2,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-18,Bavaria,Zwiebeln 2kg im Netz,,20370428.0,1.99,2kg (1 kg = 1 €),Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-18,Bavaria,Mango vorgereift 1 Stück,,27109175.0,1.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-18,Bavaria,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.89,"500g (1 kg = 5,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-18,Bavaria,Orangen 2kg im Netz,,4311527978816.0,2.99,"2kg (1 kg = 1,50 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-12-18,Bavaria,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-18,Bavaria,Eisbergsalat 1 Stück,,5701012986614.0,0.85,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-18,Bavaria,Karotten 1kg,REWE Beste Wahl,5413016000011.0,1.19,1kg,Baby & Kind,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-18,Bavaria,Tafeltrauben hell kernlos 500g,,6224008258018.0,2.89,"500g (1 kg = 5,78 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-18,Bavaria,ja! Basmati Reis 1kg,ja!,4337256027533.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-12-18,Bavaria,Meggle Feine Butter 250g,Meggle,40349558.0,1.99,"250g (1 kg = 7,96 €)","Käse, Eier & Molkerei",True,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-18,Bavaria,Rewe Beste Wahl Eier aus Freilandhaltung 10 Stück,REWE Beste Wahl,4337256017978.0,2.59,10 Stück,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/8010549/31557781_digital-image.png
2024-12-18,Bavaria,Allgäuer Hof-Milch Butter mild gesäuert 250g,Allgäuer Hof-Milch,4260488780283.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/3153490/26000088_digital-image.png
2024-12-18,Bavaria,"ja! H-Milch 3,5% 1l",ja!,4337256602839.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-18,Bavaria,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-18,Bavaria,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-18,Bavaria,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-18,Bavaria,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-18,Bavaria,Spitzkohl ca. 1kg,,20482367.0,2.99,"1 Stück ca. 1000 g (1 kg = 2,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-19,Schleswig-Holstein,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.15,1kg,Baby & Kind,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-19,Schleswig-Holstein,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.89,"500g (1 kg = 5,78 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-19,Schleswig-Holstein,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-19,Schleswig-Holstein,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-19,Schleswig-Holstein,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-19,Schleswig-Holstein,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-19,Schleswig-Holstein,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-19,Schleswig-Holstein,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-19,Schleswig-Holstein,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-19,Schleswig-Holstein,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-19,Schleswig-Holstein,Spitzkohl ca. 1kg,,8437007188400.0,1.79,"1 Stück ca. 1000 g (1 kg = 1,79 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-19,Schleswig-Holstein,Mango vorgereift 1 Stück,,8717428076891.0,1.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-19,Schleswig-Holstein,Galiamelone 1 Stück,,4327475095246.0,3.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-12-19,Schleswig-Holstein,Zitronen 500g im Netz,,4014183152643.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-19,Schleswig-Holstein,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-19,Schleswig-Holstein,Orangen 2kg im Netz,,4311527978816.0,2.89,"2kg (1 kg = 1,45 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-12-19,Schleswig-Holstein,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-19,Schleswig-Holstein,Broccoli 500g,,4049733023043.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-19,Schleswig-Holstein,Rispentomaten ca. 100g,,20475369.0,0.25,"1 Stück ca. 100 g (1 kg = 2,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-19,Schleswig-Holstein,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.89,"500g (1 kg = 5,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-19,Schleswig-Holstein,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.15,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-19,Schleswig-Holstein,Eisbergsalat 1 Stück,,4003721021237.0,0.85,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-19,Schleswig-Holstein,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-19,Schleswig-Holstein,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-19,Schleswig-Holstein,ja! Sonnenblumenöl 1l,ja!,4337256750509.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-12-19,Schleswig-Holstein,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-19,Bavaria,Broccoli 500g,,8033237100559.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-19,Bavaria,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-19,Bavaria,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-19,Bavaria,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-19,Bavaria,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-19,Bavaria,Allgäuer Hof-Milch Butter mild gesäuert 250g,Allgäuer Hof-Milch,4260488780283.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/3153490/26000088_digital-image.png
2024-12-19,Bavaria,Rewe Beste Wahl Eier aus Freilandhaltung 10 Stück,REWE Beste Wahl,4337256017978.0,2.59,10 Stück,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/8010549/31557781_digital-image.png
2024-12-19,Bavaria,Meggle Feine Butter 250g,Meggle,40349558.0,1.99,"250g (1 kg = 7,96 €)","Käse, Eier & Molkerei",True,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-19,Bavaria,ja! Basmati Reis 1kg,ja!,4337256027533.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-12-19,Bavaria,Tafeltrauben hell kernlos 500g,,6224008258018.0,2.89,"500g (1 kg = 5,78 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-19,Bavaria,Spitzkohl ca. 1kg,,20482367.0,2.99,"1 Stück ca. 1000 g (1 kg = 2,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-19,Bavaria,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.89,"500g (1 kg = 5,78 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-19,Bavaria,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-19,Bavaria,Mango vorgereift 1 Stück,,27109175.0,1.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-19,Bavaria,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.89,"500g (1 kg = 5,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-19,Bavaria,Zwiebeln 2kg im Netz,,20370428.0,1.99,2kg (1 kg = 1 €),Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-19,Bavaria,Rispentomaten ca. 100g,,20475369.0,0.25,"1 Stück ca. 100 g (1 kg = 2,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-19,Bavaria,Zitronen 500g im Netz,,8422796900036.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-19,Bavaria,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-12-19,Bavaria,Tafeltrauben hell kernlos 500g,,6224008258018.0,2.89,"500g (1 kg = 5,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-19,Bavaria,Blumenkohl weiß 1 Stück,,20482336.0,3.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-19,Bavaria,Eisbergsalat 1 Stück,,5701012986614.0,0.85,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-19,Schleswig-Holstein,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
